User Id,Name,Screen Name,Created At,Followers,Following,Favorites,Tweets,Lists,Language,Bio,Location,URL,Timezone,UTC Offset,Verified
117839957,John Hickenlooper,Hickenlooper,Fri Feb 26 19:57:34 +0000 2010,147860,642,432,3697,2707,,"Candidate for President. Former Governor of Colorado. Dad. Husband. Craft brewer and occasional banjo player. A name you won’t forget. 

Text ""Hick"" to 555888.",Colorado,https://t.co/L5Vm30bGSS,,,1
544390925,CO DeptHumanServices,CO_CDHS,Tue Apr 03 16:08:17 +0000 2012,2542,2141,817,4591,65,,"We are the people who help people. 
#Colorado #adults #children #families #veterans #youth #legislation #behavioralhealth #childwelfare #resources","Denver, CO",http://t.co/JjdlQLZOM4,,,0
1388363618,Joe Garcia,CCCSJoeGarcia,Mon Apr 29 01:32:08 +0000 2013,2214,336,988,1043,55,,"Chancellor, Colorado Community College System (@GoCCCS) and Former Lieutenant Governor of the State of Colorado","Colorado, USA",https://t.co/zuXVY8JWNb,,,0
101287698,Roxane White,RoxPWhite,Sat Jan 02 18:53:26 +0000 2010,2722,1554,1394,3787,75,,"Founder & CEO of https://t.co/IcNNGNEs3K. Mom, outdoorsperson, she/her. COS Gov Hickenlooper, CEO of Nurse-Family Partnership","Denver, Colorado",,,,0
124193101,Gino Greco,GVGreco,Thu Mar 18 15:24:25 +0000 2010,186,35,10,354,12,,American Red Cross CEO in Colorado.  Proud dad.  Coloradan through and through.  Any opinions are my own.,"Denver, CO",http://t.co/TY8lrdc1YJ,,,0
1613935920,Monica O. Beauprez,Monica_W_Owens,Tue Jul 23 00:21:00 +0000 2013,726,511,527,309,22,,"Partner at WestBrooke Group, former CO Women for Romney Director & former Scheduler for Vice President Cheney","Denver, CO",http://t.co/Dy547GvUiW,,,0
69196933,Maximillian Potter,maxapotter,Thu Aug 27 04:10:26 +0000 2009,4425,2074,4904,26732,150,,"✌️NYT Best Wine Book, Shadows in the Vineyard https://t.co/IsreOolWYW @Hickenlooper's tale https://t.co/qkQ8piJsj2 bylined @esquire @vanityfair @theatlantic",United States,https://t.co/uaIf796r8g,,,1
161969197,Michael B. Hancock,MayorHancock,Fri Jul 02 07:27:04 +0000 2010,56731,3557,5996,8609,716,,"Father, husband and Denver native since 10 months old. @Broncos fan all day and 45th Mayor of the @CityofDenver.

IG: @mayorhancock","Denver, Colorado",https://t.co/OewDzro0Ug,,,1
1389815868,CO Moms Know Best,COMomsKnowBest,Mon Apr 29 16:07:54 +0000 2013,865,1129,125,1276,21,,Colorado Moms Know Best ~ Protecting the outdoors for our kids. Because we said so! Join us!,Colorado,http://t.co/NDbCZl0fG0,,,0
151106990,Brookings,BrookingsInst,Wed Jun 02 16:28:27 +0000 2010,366645,4412,1720,88526,7452,,Independent research and analysis on the most important policy issues in the world. Sign up for the daily Brookings Brief: https://t.co/NqJPZcqXY4,"Washington, DC",http://t.co/QDIPCvVyxm,,,1
393615360,NGA,NatlGovsAssoc,Tue Oct 18 20:16:43 +0000 2011,16449,2688,4419,7626,401,,The National Governors Association (NGA) is the collective voice of the nation's governors. News is presented for information and does not imply endorsement.,"Washington, D.C.",https://t.co/iEYiT9sUSG,,,1
39525554,Governor Robert Bentley,GovRBentley,Tue May 12 15:44:35 +0000 2009,37952,546,560,7091,804,,Physician in Full Time practice.  Former Governor of the State of Alabama (53rd).  Led Alabama to Full Employment. Always my honor to serve our #GreatState.,"Alabama, USA",https://t.co/9aKb23a1ph,,,0
17179368,Richard Florida,Richard_Florida,Wed Nov 05 03:06:20 +0000 2008,195327,2116,3458,87433,6310,,"University Professor @UofT, @rotmanschool, @UofTCities, Distinguished Fellow @NYUSchack, Co-founder & Editor at Large @CityLab",Global,http://t.co/neZWqre4VF,,,1
331244103,CDPHE,CDPHE,Thu Jul 07 21:35:53 +0000 2011,8558,1618,2463,4917,287,,The Colorado Department of Public Health and Environment is dedicated to protecting and improving the health and environment of the people of Colorado.,Colorado,http://t.co/DwemEhniLv,,,1
235322186,Blackstone,blackstone,Fri Jan 07 22:20:14 +0000 2011,83735,188,0,3042,1138,,Blackstone is one of the world’s leading investment firms.,"New York, NY",http://t.co/6yZ8YyM995,,,1
44436142,Komen Colorado,KomenColorado,Wed Jun 03 19:36:40 +0000 2009,4116,1494,1304,5265,223,,"#ColoSnowshoefortheCure 3/2/19 @frisconordiccenter to fund #BreastCancer screening, diagnostics & treatment in CO & global research. Stomp out breast cancer.","Denver, CO",https://t.co/mqOT1KkmVb,,,0
588551150,Colorado Eco Devo,ColoradoEcoDevo,Wed May 23 20:18:00 +0000 2012,5158,1425,3146,5078,190,,"An office under @GovofCO, we work to create a positive business climate to support #econdev and job growth in the beautiful state of Colorado. #choosecolorado","Colorado, USA",https://t.co/Hq4Q3DvM2g,,,0
53192639,Colorado Senate Dems,COSenDem,Thu Jul 02 21:24:16 +0000 2009,20502,6444,3328,19948,497,,The official Twitter account of the Colorado State Senate Democratic Caucus. Tweets by staff.,Colorado,https://t.co/UfKFDoCprz,,,1
24219192,Children's Colorado,ChildrensColo,Fri Mar 13 18:14:34 +0000 2009,22990,1038,1590,7590,619,,"Named one of the top hospitals in the nation for kids, Children's Hospital Colorado sees, treats and heals more kids than any other in the Rocky Mountain area.","Denver-metro area, Colorado",http://t.co/pV0khvutTi,,,1
